2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:38,577 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 101
2025-01-19 08:26:38,703 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 102
2025-01-19 08:26:38,773 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 103
2025-01-19 08:26:38,829 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 104
2025-01-19 08:26:38,898 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 105
2025-01-19 08:26:38,970 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 106
2025-01-19 08:26:39,049 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 107
2025-01-19 08:26:39,109 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 108
2025-01-19 08:26:39,173 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 109
2025-01-19 08:26:39,240 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 110
2025-01-19 08:26:39,301 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 111
2025-01-19 08:26:39,377 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 112
2025-01-19 08:26:39,453 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 113
